Delta Time, Position, Velocity, Heading, 
20, 10.790913, 4.968286, 5.620553, 
20, 10.888123, 4.860502, 5.636303, 
20, 10.983088, 4.748244, 5.654572, 
20, 11.075720, 4.631566, 5.675437, 
20, 11.165936, 4.510801, 5.698973, 
20, 11.253668, 4.386641, 5.725236, 
20, 11.338873, 4.260221, 5.754264, 
20, 11.421537, 4.133188, 5.786061, 
20, 11.501692, 4.007758, 5.820587, 
20, 11.579426, 3.886720, 5.857749, 
20, 11.654894, 3.773374, 5.897388, 
20, 11.728321, 3.671383, 5.939273, 
20, 11.800012, 3.584526, 5.983100, 
20, 11.870339, 3.516365, 6.028495, 
20, 11.939737, 3.469873, 6.075025, 
20, 12.008678, 3.447074, 6.122217, 
20, 12.077654, 3.448782, 6.169584, 
20, 12.147144, 3.474490, 6.216646, 
20, 12.217592, 3.522440, 6.262961, 
20, 12.311507, 4.695711, 0.002931, 
20, 12.423939, 5.621604, 0.008453, 
20, 12.536232, 5.614668, 0.014278, 
20, 12.648351, 5.605941, 0.020436, 
20, 12.760256, 5.595247, 0.026957, 
20, 12.871903, 5.582381, 0.033875, 
20, 12.983245, 5.567102, 0.041229, 
20, 13.094228, 5.549127, 0.049066, 
20, 13.204790, 5.528120, 0.057436, 
20, 13.314864, 5.503685, 0.066398, 
20, 13.424371, 5.475343, 0.076022, 
20, 13.533221, 5.442518, 0.086388, 
20, 13.641311, 5.404513, 0.097589, 
20, 13.748521, 5.360474, 0.109736, 
20, 13.854708, 5.309350, 0.122960, 
20, 13.959705, 5.249834, 0.137417, 
20, 14.063310, 5.180289, 0.153297, 
20, 14.165283, 5.098646, 0.170828, 
20, 14.265329, 5.002263, 0.190292, 
20, 14.363083, 4.887737, 0.212036, 
20, 14.458096, 4.750641, 0.236496, 
20, 14.549800, 4.585167, 0.264219, 
20, 14.637472, 4.383635, 0.295905, 
20, 14.720189, 4.135848, 0.332453, 
20, 14.796757, 3.828402, 0.375027, 
20, 14.865630, 3.443625, 0.425145, 
20, 14.924808, 2.958905, 0.484766, 
20, 14.971764, 2.347824, 0.556368, 
20, 15.003477, 1.585636, 0.642915, 
20, 15.016783, 0.665318, 0.747511, 
20, 15.024149, 0.368259, 0.872381, 
20, 15.051508, 1.367985, 1.016874, 
20, 15.092957, 2.072459, 1.175199, 
20, 15.137271, 2.215692, 1.336338, 
20, 15.171929, 1.732893, 1.487995, 
20, 15.188343, 0.820701, 1.621745, 
20, 15.193019, 0.233793, 1.734810, 
20, 15.217535, 1.225783, 1.828414, 
20, 15.258932, 2.069888, 1.905465, 
20, 15.314026, 2.754690, 1.969089, 
20, 15.380026, 3.299965, 2.022024, 
20, 15.454680, 3.732731, 2.066474, 
20, 15.536237, 4.077840, 2.104158, 
20, 15.623346, 4.355453, 2.136401, 
20, 15.714968, 4.581111, 2.164219, 
20, 15.810300, 4.766567, 2.188402, 
20, 15.908713, 4.920657, 2.209564, 
20, 16.009714, 5.050047, 2.228189, 
20, 16.112910, 5.159799, 2.244662, 
20, 16.217985, 5.253787, 2.259293, 
20, 16.324686, 5.335007, 2.272331, 
20, 16.432801, 5.405797, 2.283982, 
20, 16.542161, 5.468001, 2.294413, 
20, 16.652623, 5.523089, 2.303763, 
20, 16.764068, 5.572241, 2.312150, 
20, 16.876396, 5.616414, 2.319672, 
20, 16.989524, 5.656395, 2.326409, 
20, 17.103381, 5.692830, 2.332431, 
20, 17.217906, 5.726262, 2.337799, 
20, 17.333049, 5.757143, 2.342561, 
20, 17.448766, 5.785861, 2.346759, 
20, 17.565021, 5.812747, 2.350431, 
20, 17.681783, 5.838088, 2.353605, 
20, 17.799026, 5.862134, 2.356309, 
20, 17.916728, 5.885109, 2.358561, 
20, 18.034872, 5.907211, 2.360381, 
20, 18.153444, 5.928623, 2.361780, 
20, 18.272435, 5.949512, 2.362770, 
20, 18.391835, 5.970035, 2.363358, 
20, 18.511642, 5.990343, 2.363547, 
20, 18.631854, 6.010581, 2.363340, 
20, 18.752472, 6.030895, 2.362734, 
20, 18.873500, 6.051431, 2.361725, 
20, 18.994947, 6.072340, 2.360307, 
20, 19.116823, 6.093779, 2.358468, 
20, 19.239141, 6.115916, 2.356195, 
20, 19.361920, 6.138934, 2.353471, 
20, 19.485180, 6.163033, 2.350274, 
20, 19.608949, 6.188437, 2.346579, 
20, 19.733257, 6.215398, 2.342356, 
20, 19.858141, 6.244205, 2.337567, 
20, 19.983645, 6.275190, 2.332171, 
20, 20.109820, 6.308744, 2.326117, 
20, 20.236726, 6.345325, 2.319346, 
20, 20.364436, 6.385476, 2.311787, 
20, 20.493033, 6.429851, 2.303359, 
20, 20.622618, 6.479243, 2.293961, 
20, 20.753310, 6.534617, 2.283478, 
20, 20.885253, 6.597165, 2.271768, 
20, 21.018621, 6.668370, 2.258662, 
20, 21.153623, 6.750095, 2.243953, 
20, 21.290517, 6.844702, 2.227389, 
20, 21.429621, 6.955220, 2.208657, 
20, 21.571333, 7.085566, 2.187369, 
20, 21.716150, 7.240858, 2.163034, 
20, 21.864706, 7.427840, 2.135033, 
20, 22.017816, 7.655453, 2.102566, 
20, 22.176527, 7.935581, 2.064605, 
20, 22.342206, 8.283931, 2.019808, 
20, 22.516622, 8.720837, 1.966438, 
20, 22.702048, 9.271261, 1.902264, 
20, 22.901289, 9.962062, 1.824528, 
20, 23.117531, 10.812123, 1.730093, 
20, 23.353686, 11.807738, 1.616091, 
20, 23.610852, 12.858293, 1.481424, 
20, 23.885948, 13.754809, 1.329107, 
20, 24.170155, 14.210348, 1.167818, 
20, 24.450925, 14.038468, 1.009914, 
20, 24.717247, 13.316131, 0.866236, 
20, 24.963496, 12.312419, 0.742308, 
20, 25.189181, 11.284271, 0.638595, 
20, 25.396629, 10.372411, 0.552800, 
20, 25.589002, 9.618650, 0.481806, 
20, 25.769296, 9.014692, 0.422669, 
20, 25.940008, 8.535598, 0.372934, 
20, 26.103111, 8.155148, 0.330664, 
20, 26.260131, 7.851004, 0.294361, 
20, 26.412243, 7.605592, 0.262873, 
20, 26.560353, 7.405526, 0.235309, 
20, 26.705168, 7.240720, 0.210978, 
20, 26.847239, 7.103586, 0.189336, 
20, 26.987007, 6.988381, 0.169954, 
20, 27.124822, 6.890731, 0.152487, 
20, 27.260967, 6.807273, 0.136657, 
20, 27.395675, 6.735396, 0.122236, 
20, 27.529136, 6.673051, 0.109038, 
20, 27.661509, 6.618622, 0.096907, 
20, 27.792925, 6.570816, 0.085714, 
20, 27.923497, 6.528592, 0.075349, 
