Delta Time, Position, Velocity, Heading, 
20, 11.896296, 2.366079, 1.055666, 
20, 11.945683, 2.469361, 1.105108, 
20, 11.997318, 2.581745, 1.152143, 
20, 12.051298, 2.698969, 1.196668, 
20, 12.107645, 2.817385, 1.238653, 
20, 12.166327, 2.934062, 1.278124, 
20, 12.227262, 3.046786, 1.315150, 
20, 12.290342, 3.153993, 1.349832, 
20, 12.355436, 3.254671, 1.382289, 
20, 12.422401, 3.348249, 1.412655, 
20, 12.491091, 3.434496, 1.441063, 
20, 12.561359, 3.513424, 1.467651, 
20, 12.633063, 3.585218, 1.492550, 
20, 12.706067, 3.650175, 1.515886, 
20, 12.780240, 3.708659, 1.537779, 
20, 12.855461, 3.761071, 1.558339, 
20, 12.938550, 4.154435, 1.570796, 
20, 13.034099, 4.777454, 1.570796, 
20, 13.129314, 4.760724, 1.570796, 
20, 13.224186, 4.743597, 1.570796, 
20, 13.318707, 4.726072, 1.570796, 
20, 13.412870, 4.708151, 1.570796, 
20, 13.506667, 4.689833, 1.570796, 
20, 13.600089, 4.671117, 1.570796, 
20, 13.693129, 4.652005, 1.570796, 
20, 13.785779, 4.632495, 1.570796, 
20, 13.878031, 4.612589, 1.570796, 
20, 13.969877, 4.592285, 1.570796, 
20, 14.061308, 4.571585, 1.570796, 
20, 14.152318, 4.550487, 1.570796, 
20, 14.242898, 4.528992, 1.570796, 
20, 14.333040, 4.507101, 1.570796, 
20, 14.422736, 4.484812, 1.570796, 
20, 14.511979, 4.462126, 1.570796, 
20, 14.600760, 4.439044, 1.570796, 
20, 14.689071, 4.415564, 1.570796, 
20, 14.776905, 4.391687, 1.570796, 
20, 14.864253, 4.367413, 1.570796, 
20, 14.951108, 4.342742, 1.570796, 
20, 15.037461, 4.317674, 1.570796, 
20, 15.123305, 4.292209, 1.570796, 
20, 15.208632, 4.266347, 1.570796, 
20, 15.293434, 4.240088, 1.570796, 
20, 15.377703, 4.213432, 1.570796, 
20, 15.461430, 4.186379, 1.570796, 
20, 15.544609, 4.158929, 1.570796, 
20, 15.627231, 4.131082, 1.570796, 
20, 15.709287, 4.102838, 1.570796, 
20, 15.790771, 4.074197, 1.570796, 
20, 15.871674, 4.045159, 1.570796, 
20, 15.951989, 4.015723, 1.570796, 
20, 16.031707, 3.985891, 1.570796, 
20, 16.110820, 3.955662, 1.570796, 
20, 16.189321, 3.925035, 1.570796, 
20, 16.267201, 3.894012, 1.570796, 
20, 16.344453, 3.862592, 1.570796, 
20, 16.421068, 3.830774, 1.570796, 
20, 16.497039, 3.798560, 1.570796, 
20, 16.572358, 3.765948, 1.570796, 
20, 16.647017, 3.732940, 1.570796, 
20, 16.721008, 3.699534, 1.570796, 
20, 16.794322, 3.665732, 1.570796, 
20, 16.866956, 3.631659, 1.570796, 
20, 16.938906, 3.597514, 1.570796, 
20, 17.010173, 3.563370, 1.570796, 
20, 17.080758, 3.529225, 1.570796, 
20, 17.150659, 3.495081, 1.570796, 
20, 17.219878, 3.460936, 1.570796, 
20, 17.288414, 3.426792, 1.570796, 
20, 17.356267, 3.392647, 1.570796, 
20, 17.423437, 3.358503, 1.570796, 
20, 17.489924, 3.324358, 1.570796, 
20, 17.555728, 3.290214, 1.570796, 
20, 17.620850, 3.256069, 1.570796, 
20, 17.685288, 3.221925, 1.570796, 
20, 17.749044, 3.187780, 1.570796, 
20, 17.812117, 3.153635, 1.570796, 
20, 17.874506, 3.119491, 1.570796, 
20, 17.936213, 3.085346, 1.570796, 
20, 17.997237, 3.051202, 1.570796, 
20, 18.057579, 3.017057, 1.570796, 
20, 18.117237, 2.982913, 1.570796, 
20, 18.176212, 2.948768, 1.570796, 
20, 18.234505, 2.914624, 1.570796, 
20, 18.292114, 2.880479, 1.570796, 
20, 18.349041, 2.846335, 1.570796, 
20, 18.405285, 2.812190, 1.570796, 
20, 18.460846, 2.778046, 1.570796, 
20, 18.515724, 2.743901, 1.570796, 
20, 18.569919, 2.709756, 1.570796, 
20, 18.623431, 2.675612, 1.570796, 
20, 18.676260, 2.641467, 1.570796, 
20, 18.728407, 2.607323, 1.570796, 
20, 18.779870, 2.573178, 1.570796, 
20, 18.830651, 2.539034, 1.570796, 
20, 18.880749, 2.504889, 1.570796, 
20, 18.930164, 2.470745, 1.570796, 
20, 18.978896, 2.436600, 1.570796, 
20, 19.026945, 2.402456, 1.570796, 
20, 19.074311, 2.368311, 1.570796, 
20, 19.120994, 2.334167, 1.570796, 
20, 19.166995, 2.300022, 1.570796, 
20, 19.212312, 2.265877, 1.570796, 
20, 19.256947, 2.231733, 1.570796, 
20, 19.300899, 2.197588, 1.570796, 
20, 19.344168, 2.163444, 1.570796, 
20, 19.386754, 2.129299, 1.570796, 
20, 19.428657, 2.095155, 1.570796, 
20, 19.469877, 2.061010, 1.570796, 
20, 19.510414, 2.026866, 1.570796, 
20, 19.550269, 1.992721, 1.570796, 
20, 19.589440, 1.958577, 1.570796, 
20, 19.627929, 1.924432, 1.570796, 
20, 19.665735, 1.890288, 1.570796, 
20, 19.702857, 1.856143, 1.570796, 
20, 19.739297, 1.821998, 1.570796, 
20, 19.775055, 1.787854, 1.570796, 
20, 19.810129, 1.753709, 1.570796, 
20, 19.844520, 1.719565, 1.570796, 
20, 19.878228, 1.685420, 1.570796, 
20, 19.911254, 1.651276, 1.570796, 
20, 19.943597, 1.617131, 1.570796, 
20, 19.975256, 1.582987, 1.570796, 
20, 20.006233, 1.548842, 1.570796, 
20, 20.036527, 1.514698, 1.570796, 
20, 20.066138, 1.480553, 1.570796, 
20, 20.095069, 1.446535, 1.570796, 
20, 20.123326, 1.412843, 1.570796, 
20, 20.150917, 1.379547, 1.570796, 
20, 20.177850, 1.346649, 1.570796, 
20, 20.204133, 1.314148, 1.570796, 
20, 20.229773, 1.282043, 1.570796, 
20, 20.254780, 1.250336, 1.570796, 
20, 20.279161, 1.219026, 1.570796, 
20, 20.302923, 1.188112, 1.570796, 
20, 20.326075, 1.157596, 1.570796, 
20, 20.348624, 1.127477, 1.570796, 
20, 20.370580, 1.097755, 1.570796, 
20, 20.391948, 1.068430, 1.570796, 
20, 20.412738, 1.039502, 1.570796, 
20, 20.432958, 1.010971, 1.570796, 
20, 20.452614, 0.982837, 1.570796, 
20, 20.471716, 0.955100, 1.570796, 
20, 20.490271, 0.927760, 1.570796, 
20, 20.508288, 0.900817, 1.570796, 
20, 20.525773, 0.874271, 1.570796, 
20, 20.542736, 0.848122, 1.570796, 
20, 20.559183, 0.822370, 1.570796, 
20, 20.575123, 0.797015, 1.570796, 
20, 20.590565, 0.772057, 1.570796, 
20, 20.605514, 0.747496, 1.570796, 
20, 20.619981, 0.723333, 1.570796, 
20, 20.633972, 0.699566, 1.570796, 
20, 20.647496, 0.676196, 1.570796, 
20, 20.660561, 0.653224, 1.570796, 
20, 20.673174, 0.630648, 1.570796, 
20, 20.685343, 0.608469, 1.570796, 
20, 20.697077, 0.586688, 1.570796, 
20, 20.708383, 0.565303, 1.570796, 
20, 20.719269, 0.544316, 1.570796, 
20, 20.729744, 0.523725, 1.570796, 
20, 20.739814, 0.503532, 1.570796, 
20, 20.749489, 0.483735, 1.570796, 
20, 20.758776, 0.464336, 1.570796, 
20, 20.767683, 0.445334, 1.570796, 
20, 20.776217, 0.426728, 1.570796, 
20, 20.784388, 0.408520, 1.570796, 
20, 20.792202, 0.390709, 1.570796, 
20, 20.799668, 0.373294, 1.570796, 
20, 20.806793, 0.356277, 1.570796, 
20, 20.813586, 0.339657, 1.570796, 
20, 20.820055, 0.323434, 1.570796, 
20, 20.826207, 0.307608, 1.570796, 
20, 20.832051, 0.292179, 1.570796, 
