Delta Time, Position, Velocity, Heading, 
20, 23.139613, 7.682758, 5.302444, 
20, 23.289952, 7.516960, 5.272695, 
20, 23.437120, 7.358388, 5.246055, 
20, 23.581274, 7.207729, 5.222371, 
20, 23.722576, 7.065110, 5.201484, 
20, 23.861182, 6.930262, 5.183242, 
20, 23.997235, 6.802646, 5.167502, 
20, 24.130866, 6.681555, 5.154137, 
20, 24.262189, 6.566178, 5.143035, 
20, 24.391302, 6.455650, 5.134100, 
20, 24.518284, 6.349082, 5.127255, 
20, 24.643195, 6.245575, 5.122440, 
20, 24.766080, 6.144234, 5.119612, 
20, 24.886963, 6.044170, 5.118746, 
20, 25.005853, 5.944496, 5.119834, 
20, 25.122740, 5.844328, 5.122887, 
20, 25.237596, 5.742778, 5.127930, 
20, 25.350375, 5.638956, 5.135009, 
20, 25.461014, 5.531966, 5.144186, 
20, 25.569432, 5.420909, 5.155540, 
20, 25.675530, 5.304898, 5.169169, 
20, 25.779191, 5.183069, 5.185186, 
20, 25.880284, 5.054622, 5.203721, 
20, 25.978661, 4.918860, 5.224918, 
20, 26.074167, 4.775272, 5.248930, 
20, 26.166639, 4.623622, 5.275915, 
20, 26.255921, 4.464094, 5.306028, 
20, 26.341870, 4.297446, 5.339407, 
20, 26.424374, 4.125213, 5.376163, 
20, 26.503372, 3.949900, 5.416356, 
20, 26.578875, 3.775154, 5.459975, 
20, 26.650992, 3.605837, 5.506913, 
20, 26.719951, 3.447934, 5.556946, 
20, 26.786115, 3.308224, 5.609718, 
20, 26.849988, 3.193667, 5.664737, 
20, 26.912200, 3.110565, 5.721384, 
20, 26.973472, 3.063637, 5.778952, 
20, 27.034577, 3.055230, 5.836684, 
20, 27.096275, 3.084902, 5.893834, 
20, 27.159265, 3.149511, 5.949718, 
20, 27.224141, 3.243766, 6.003754, 
20, 27.291362, 3.361085, 6.055490, 
20, 27.361252, 3.494505, 6.104611, 
20, 27.434001, 3.637446, 6.150929, 
20, 27.509686, 3.784228, 6.194370, 
20, 27.588292, 3.930308, 6.234947, 
20, 27.669738, 4.072318, 6.272740, 
20, 27.761199, 4.573026, 0.017482, 
20, 27.854447, 4.662415, 0.043707, 
20, 27.945618, 4.558541, 0.071968, 
20, 28.034507, 4.444430, 0.102466, 
20, 28.120894, 4.319389, 0.135415, 
20, 28.204553, 4.182919, 0.171040, 
20, 28.285250, 4.034856, 0.209567, 
20, 28.362761, 3.875562, 0.251217, 
20, 28.436885, 3.706173, 0.296188, 
20, 28.507462, 3.528888, 0.344635, 
20, 28.574408, 3.347264, 0.396642, 
20, 28.637737, 3.166469, 0.452193, 
20, 28.697604, 2.993362, 0.511138, 
20, 28.754330, 2.836288, 0.573163, 
20, 28.808419, 2.704460, 0.637772, 
20, 28.860557, 2.606906, 0.704294, 
20, 28.911580, 2.551110, 0.771910, 
20, 28.962413, 2.541672, 0.839711, 
20, 29.014001, 2.579396, 0.906772, 
20, 29.067223, 2.661117, 0.972231, 
20, 29.122830, 2.780351, 1.035352, 
20, 29.181401, 2.928511, 1.095569, 
20, 29.243327, 3.096312, 1.152496, 
20, 29.308826, 3.274964, 1.205920, 
20, 29.377965, 3.456972, 1.255776, 
20, 29.450695, 3.636494, 1.302113, 
20, 29.526882, 3.809353, 1.345061, 
20, 29.606339, 3.972848, 1.384804, 
20, 29.688848, 4.125455, 1.421555, 
20, 29.774179, 4.266538, 1.455541, 
20, 29.862101, 4.396076, 1.486987, 
20, 29.952390, 4.514457, 1.516112, 
20, 30.044836, 4.622308, 1.543123, 
20, 30.139244, 4.720391, 1.568211, 
20, 30.244244, 5.249993, 1.582866, 
20, 30.349248, 5.250224, 1.597567, 
20, 30.452877, 5.181448, 1.613616, 
20, 30.555002, 5.106253, 1.631139, 
20, 30.655479, 5.023855, 1.650277, 
20, 30.754147, 4.933406, 1.671189, 
20, 30.850827, 4.833996, 1.694050, 
20, 30.945321, 4.724682, 1.719054, 
20, 31.037412, 4.604525, 1.746413, 
20, 31.126865, 4.472660, 1.776358, 
20, 31.213433, 4.328396, 1.809131, 
20, 31.296860, 4.171368, 1.844982, 
20, 31.376895, 4.001754, 1.884158, 
20, 31.453306, 3.820548, 1.926887, 
20, 31.525904, 3.629907, 1.973353, 
20, 31.594575, 3.433518, 2.023669, 
20, 31.659313, 3.236916, 2.077839, 
20, 31.720266, 3.047636, 2.135720, 
20, 31.777766, 2.875015, 2.196986, 
20, 31.832356, 2.729495, 2.261104, 
20, 31.884783, 2.621378, 2.327342, 
20, 31.935967, 2.559188, 2.394800, 
20, 31.986928, 2.548042, 2.462475, 
20, 32.038699, 2.588575, 2.529357, 
20, 32.092236, 2.676802, 2.594508, 
20, 32.148335, 2.804989, 2.657146, 
20, 32.207599, 2.963185, 2.716683, 
20, 32.270417, 3.140899, 2.772736, 
20, 32.336986, 3.328464, 2.825112, 
20, 32.407344, 3.517876, 2.873774, 
20, 32.481406, 3.703100, 2.918805, 
20, 32.559006, 3.879996, 2.960368, 
20, 32.639926, 4.046031, 2.998676, 
20, 32.723925, 4.199917, 3.033968, 
20, 32.810750, 4.341261, 3.066488, 
20, 32.900155, 4.470277, 3.096480, 
20, 32.991906, 4.587548, 3.124172, 
20, 33.083045, 4.556916, 3.152357, 
20, 33.167520, 4.223788, 3.187180, 
20, 33.248809, 4.064429, 3.225128, 
20, 33.326642, 3.891642, 3.266463, 
20, 33.400777, 3.706761, 3.311422, 
20, 33.471029, 3.512576, 3.360188, 
20, 33.537304, 3.313792, 3.412851, 
20, 33.599653, 3.117407, 3.469365, 
20, 33.658309, 2.932830, 3.529497, 
20, 33.713739, 2.771486, 3.592792, 
20, 33.766654, 2.645731, 3.658552, 
20, 33.817995, 2.567071, 3.725855, 
20, 33.868875, 2.544016, 3.793610, 
20, 33.920480, 2.580214, 3.860655, 
20, 33.973951, 2.673580, 3.925870, 
20, 34.030287, 2.816782, 3.988277, 
20, 34.090264, 2.998876, 4.047114, 
20, 34.154414, 3.207467, 4.101862, 
20, 34.223027, 3.430664, 4.152234, 
20, 34.296195, 3.658403, 4.198141, 
20, 34.373856, 3.883036, 4.239645, 
20, 34.455842, 4.099332, 4.276908, 
20, 34.541925, 4.304154, 4.310156, 
20, 34.631845, 4.495989, 4.339643, 
20, 34.725335, 4.674491, 4.365631, 
20, 34.822137, 4.840096, 4.388372, 
20, 34.922011, 4.993723, 4.408102, 
20, 35.024743, 5.136559, 4.425031, 
20, 35.130141, 5.269925, 4.439345, 
20, 35.238045, 5.395182, 4.451203, 
20, 35.348318, 5.513677, 4.460739, 
20, 35.460853, 5.626723, 4.468058, 
20, 35.575564, 5.735586, 4.473242, 
20, 35.692394, 5.841489, 4.476350, 
20, 35.811307, 5.945618, 4.477416, 
20, 35.932289, 6.049138, 4.476453, 
20, 36.055353, 6.153205, 4.473449, 
20, 36.180533, 6.258981, 4.468371, 
20, 36.307886, 6.367653, 4.461162, 
20, 36.437495, 6.480439, 4.451741, 
20, 36.569467, 6.598603, 4.440003, 
20, 36.703936, 6.723453, 4.425816, 
20, 36.841063, 6.856336, 4.409024, 
20, 36.981035, 6.998610, 4.389441, 
20, 37.124067, 7.151597, 4.366858, 
20, 37.270397, 7.316493, 4.341040, 
20, 37.420281, 7.494231, 4.311736, 
20, 37.573987, 7.685274, 4.278685, 
20, 37.731773, 7.889323, 4.241630, 
20, 37.893872, 8.104934, 4.200346, 
20, 38.060453, 8.329059, 4.154664, 
20, 38.231585, 8.556590, 4.104517, 
20, 38.407185, 8.780010, 4.049986, 
20, 38.586973, 8.989381, 3.991345, 
20, 38.770431, 9.172899, 3.929102, 
20, 38.956794, 9.318170, 3.864008, 
20, 39.145077, 9.414148, 3.797029, 
20, 39.334143, 9.453286, 3.729282, 
20, 39.522807, 9.433215, 3.661929, 
20, 39.709953, 9.357298, 3.596067, 
20, 39.894630, 9.233823, 3.532628, 
20, 40.076113, 9.074175, 3.472323, 
20, 40.253927, 8.890697, 3.415620, 
20, 40.427825, 8.694875, 3.362759, 
