Delta Time, Position, Velocity, Heading, 
20, 18.241794, 1.702464, 3.360215, 
20, 18.274923, 1.656463, 3.351005, 
20, 18.307145, 1.611108, 3.342087, 
20, 18.338473, 1.566413, 3.333453, 
20, 18.368921, 1.522390, 3.325101, 
20, 18.398502, 1.479050, 3.317023, 
20, 18.427230, 1.436400, 3.309214, 
20, 18.455119, 1.394445, 3.301668, 
20, 18.482183, 1.353189, 3.294379, 
20, 18.508435, 1.312635, 3.287342, 
20, 18.533891, 1.272784, 3.280550, 
20, 18.558564, 1.233635, 3.273998, 
20, 18.582468, 1.195188, 3.267678, 
20, 18.605616, 1.157441, 3.261586, 
20, 18.628024, 1.120390, 3.255716, 
20, 18.649705, 1.084032, 3.250062, 
20, 18.670672, 1.048364, 3.244617, 
20, 18.690940, 1.013380, 3.239377, 
20, 18.710521, 0.979077, 3.234336, 
20, 18.729430, 0.945448, 3.229489, 
20, 18.747680, 0.912489, 3.224829, 
20, 18.765284, 0.880194, 3.220353, 
20, 18.782255, 0.848557, 3.216054, 
20, 18.798606, 0.817574, 3.211928, 
20, 18.814351, 0.787237, 3.207970, 
20, 18.829502, 0.757542, 3.204175, 
20, 18.844072, 0.728483, 3.200538, 
20, 18.858073, 0.700054, 3.197055, 
20, 18.871518, 0.672250, 3.193722, 
20, 18.884419, 0.645065, 3.190534, 
20, 18.896789, 0.618494, 3.187486, 
20, 18.908640, 0.592532, 3.184576, 
20, 18.919983, 0.567174, 3.181798, 
20, 18.930831, 0.542416, 3.179148, 
20, 18.941196, 0.518251, 3.176624, 
20, 18.951090, 0.494677, 3.174220, 
20, 18.960524, 0.471688, 3.171934, 
20, 18.969509, 0.449281, 3.169762, 
20, 18.978058, 0.427450, 3.167700, 
20, 18.986182, 0.406194, 3.165745, 
20, 18.993892, 0.385507, 3.163893, 
20, 19.001200, 0.365387, 3.162141, 
20, 19.008117, 0.345829, 3.160487, 
20, 19.014653, 0.326831, 3.158925, 
20, 19.020821, 0.308391, 3.157455, 
20, 19.026631, 0.290504, 3.156072, 
20, 19.032095, 0.273168, 3.154773, 
20, 19.037222, 0.256381, 3.153556, 
20, 19.042025, 0.240141, 3.152418, 
20, 19.046514, 0.224444, 3.151355, 
20, 19.050700, 0.209290, 3.150366, 
20, 19.054593, 0.194676, 3.149446, 
20, 19.058205, 0.180600, 3.148594, 
20, 19.061546, 0.167060, 3.147806, 
20, 19.064628, 0.154056, 3.147080, 
20, 19.067459, 0.141585, 3.146414, 
20, 19.070052, 0.129646, 3.145804, 
20, 19.072417, 0.118238, 3.145249, 
20, 19.074564, 0.107360, 3.144744, 
20, 19.076504, 0.097011, 3.144289, 
20, 19.078248, 0.087190, 3.143880, 
20, 19.079806, 0.077896, 3.143515, 
20, 19.081189, 0.069128, 3.143191, 
