Delta Time, Position, Velocity, Heading, 
20, 22.911509, 7.158695, 2.937278, 
20, 23.056110, 7.230064, 2.913156, 
20, 23.202226, 7.305783, 2.887548, 
20, 23.349942, 7.385801, 2.860371, 
20, 23.499341, 7.469940, 2.831544, 
20, 23.650498, 7.557856, 2.800992, 
20, 23.803478, 7.648994, 2.768652, 
20, 23.958329, 7.742549, 2.734477, 
20, 24.115077, 7.837423, 2.698441, 
20, 24.273721, 7.932196, 2.660546, 
20, 24.434224, 8.025114, 2.620827, 
20, 24.596506, 8.114107, 2.579363, 
20, 24.760443, 8.196843, 2.536275, 
20, 24.925859, 8.270830, 2.491735, 
20, 25.092530, 8.333564, 2.445965, 
20, 25.260185, 8.382709, 2.399230, 
20, 25.428511, 8.416305, 2.351836, 
20, 25.597170, 8.432951, 2.304116, 
20, 25.765809, 8.431959, 2.256414, 
20, 25.934077, 8.413422, 2.209077, 
20, 26.101641, 8.378207, 2.162431, 
20, 26.268199, 8.327858, 2.116772, 
20, 26.433487, 8.264440, 2.072358, 
20, 26.597294, 8.190337, 2.029398, 
20, 26.759455, 8.108059, 1.988052, 
20, 26.919857, 8.020063, 1.948433, 
20, 27.078429, 7.928615, 1.910608, 
20, 27.235143, 7.835706, 1.874605, 
20, 27.390003, 7.743006, 1.840421, 
20, 27.543040, 7.651851, 1.808025, 
20, 27.694305, 7.563262, 1.777367, 
20, 27.843865, 7.477981, 1.748382, 
20, 27.991795, 7.396508, 1.720995, 
20, 28.138178, 7.319148, 1.695125, 
20, 28.283099, 7.246048, 1.670690, 
20, 28.426644, 7.177233, 1.647603, 
20, 28.568897, 7.112642, 1.625784, 
20, 28.709940, 7.052149, 1.605151, 
20, 28.849851, 6.995585, 1.585628, 
20, 28.985586, 6.786719, 1.569749, 
20, 29.111092, 6.275312, 1.564351, 
20, 29.236803, 6.285538, 1.558752, 
20, 29.362730, 6.296369, 1.552940, 
20, 29.488887, 6.307855, 1.546904, 
20, 29.615288, 6.320049, 1.540628, 
20, 29.741948, 6.333011, 1.534098, 
20, 29.868885, 6.346807, 1.527298, 
20, 29.996115, 6.361508, 1.520209, 
20, 30.123659, 6.377196, 1.512813, 
20, 30.251538, 6.393959, 1.505088, 
20, 30.379776, 6.411897, 1.497011, 
20, 30.508398, 6.431120, 1.488557, 
20, 30.637433, 6.451751, 1.479699, 
20, 30.766912, 6.473929, 1.470406, 
20, 30.896868, 6.497806, 1.460645, 
20, 31.027339, 6.523556, 1.450378, 
20, 31.158366, 6.551373, 1.439566, 
20, 31.289996, 6.581473, 1.428164, 
20, 31.422278, 6.614101, 1.416122, 
20, 31.555269, 6.649532, 1.403385, 
20, 31.689030, 6.688075, 1.389893, 
20, 31.823632, 6.730079, 1.375576, 
20, 31.959150, 6.775934, 1.360361, 
20, 32.095672, 6.826080, 1.344162, 
20, 32.233292, 6.881007, 1.326885, 
20, 32.372117, 6.941263, 1.308427, 
20, 32.512266, 7.007456, 1.288671, 
20, 32.653871, 7.080250, 1.267487, 
20, 32.797079, 7.160369, 1.244732, 
20, 32.942050, 7.248580, 1.220246, 
20, 33.088964, 7.345681, 1.193856, 
20, 33.238013, 7.452461, 1.165371, 
20, 33.389406, 7.569654, 1.134588, 
20, 33.543363, 7.697853, 1.101290, 
20, 33.700111, 7.837393, 1.065254, 
20, 33.859875, 7.988187, 1.026260, 
20, 34.022865, 8.149510, 0.984101, 
20, 34.189260, 8.319734, 0.938602, 
20, 34.359181, 8.496031, 0.889644, 
20, 34.532662, 8.674096, 0.837191, 
20, 34.709622, 8.847970, 0.781326, 
20, 34.889824, 9.010092, 0.722279, 
20, 35.072858, 9.151695, 0.660452, 
20, 35.258130, 9.263634, 0.596428, 
20, 35.444882, 9.337611, 0.530952, 
20, 35.632233, 9.367544, 0.464888, 
20, 35.819248, 9.350731, 0.399155, 
20, 36.005016, 9.288400, 0.334645, 
20, 36.188725, 9.185464, 0.272155, 
20, 36.369716, 9.049554, 0.212334, 
20, 36.547510, 8.889683, 0.155650, 
20, 36.721808, 8.714917, 0.102396, 
20, 36.892476, 8.533384, 0.052705, 
20, 37.059510, 8.351703, 0.006578, 
20, 37.223006, 8.174819, 6.247108, 
20, 37.383128, 8.006101, 6.207763, 
20, 37.540080, 7.847601, 6.171527, 
20, 37.694087, 7.700346, 6.138180, 
20, 37.845380, 7.564628, 6.107495, 
20, 37.994185, 7.440233, 6.079250, 
20, 38.140717, 7.326635, 6.053234, 
20, 38.285180, 7.223125, 6.029247, 
20, 38.427758, 7.128911, 6.007109, 
20, 38.568622, 7.043177, 5.986652, 
20, 38.707924, 6.965126, 5.967726, 
20, 38.845804, 6.894004, 5.950195, 
20, 38.982386, 6.829108, 5.933936, 
20, 39.117782, 6.769799, 5.918841, 
20, 39.252092, 6.715495, 5.904811, 
20, 39.385406, 6.665676, 5.891757, 
20, 39.517803, 6.619873, 5.879602, 
20, 39.649357, 6.577670, 5.868274, 
20, 39.780130, 6.538695, 5.857711, 
20, 39.910183, 6.502617, 5.847855, 
20, 40.039566, 6.469143, 5.838656, 
20, 40.168326, 6.438010, 5.830067, 
20, 40.296506, 6.408984, 5.822048, 
20, 40.424143, 6.381859, 5.814560, 
20, 40.551272, 6.356447, 5.807571, 
20, 40.677923, 6.332582, 5.801049, 
20, 40.804126, 6.310114, 5.794968, 
20, 40.929904, 6.288911, 5.789303, 
20, 41.055281, 6.268850, 5.784032, 
20, 41.180277, 6.249823, 5.779133, 
20, 41.304912, 6.231730, 5.774589, 
20, 41.429201, 6.214483, 5.770383, 
20, 41.553161, 6.197999, 5.766501, 
20, 41.676806, 6.182203, 5.762928, 
20, 41.800146, 6.167029, 5.759653, 
20, 41.923194, 6.152411, 5.756665, 
20, 42.045960, 6.138292, 5.753953, 
20, 42.168453, 6.124619, 5.751510, 
20, 42.290679, 6.111341, 5.749326, 
20, 42.412648, 6.098410, 5.747397, 
20, 42.534363, 6.085783, 5.745715, 
20, 42.655832, 6.073417, 5.744275, 
20, 42.777057, 6.061273, 5.743074, 
20, 42.898043, 6.049312, 5.742107, 
20, 43.018793, 6.037498, 5.741372, 
20, 43.139309, 6.025795, 5.740866, 
20, 43.259592, 6.014167, 5.740588, 
20, 43.379644, 6.002581, 5.740537, 
20, 43.499464, 5.991003, 5.740714, 
20, 43.619052, 5.979398, 5.741118, 
20, 43.738407, 5.967733, 5.741750, 
20, 43.857526, 5.955972, 5.742614, 
20, 43.976408, 5.944081, 5.743710, 
20, 44.095048, 5.932023, 5.745043, 
20, 44.213443, 5.919761, 5.746616, 
20, 44.331589, 5.907255, 5.748435, 
20, 44.449478, 5.894464, 5.750504, 
20, 44.567105, 5.881346, 5.752831, 
20, 44.684462, 5.867854, 5.755422, 
20, 44.801541, 5.853940, 5.758286, 
20, 44.918332, 5.839551, 5.761432, 
20, 45.034824, 5.824631, 5.764870, 
20, 45.151007, 5.809120, 5.768613, 
20, 45.266866, 5.792950, 5.772673, 
20, 45.382387, 5.776052, 5.777064, 
20, 45.497554, 5.758345, 5.781802, 
20, 45.612349, 5.739745, 5.786905, 
20, 45.726752, 5.720155, 5.792392, 
20, 45.840741, 5.699473, 5.798284, 
20, 45.954293, 5.677583, 5.804606, 
20, 46.067380, 5.654356, 5.811383, 
20, 46.179973, 5.629650, 5.818645, 
20, 46.292039, 5.603306, 5.826423, 
20, 46.403542, 5.575148, 5.834753, 
20, 46.514441, 5.544977, 5.843675, 
20, 46.624693, 5.512572, 5.853232, 
20, 46.734247, 5.477683, 5.863473, 
20, 46.843047, 5.440030, 5.874452, 
20, 46.951033, 5.399301, 5.886230, 
20, 47.058136, 5.355142, 5.898873, 
20, 47.164279, 5.307156, 5.912458, 
20, 47.269377, 5.254899, 5.927066, 
20, 47.373335, 5.197873, 5.942793, 
20, 47.476045, 5.135525, 5.959743, 
20, 47.577390, 5.067239, 5.978031, 
20, 47.677237, 4.992340, 5.997787, 
20, 47.775439, 4.910096, 6.019156, 
20, 47.871833, 4.819724, 6.042297, 
