Delta Time, Position, Velocity, Heading, 
20, 15.724352, 4.465929, 1.112988, 
20, 15.817334, 4.649086, 1.139474, 
20, 15.913740, 4.820293, 1.162603, 
20, 16.013343, 4.980168, 1.182598, 
20, 16.115937, 5.129702, 1.199662, 
20, 16.221339, 5.270094, 1.213973, 
20, 16.329392, 5.402646, 1.225685, 
20, 16.439966, 5.528690, 1.234926, 
20, 16.552957, 5.649558, 1.241797, 
20, 16.668288, 5.766560, 1.246374, 
20, 16.785908, 5.880979, 1.248708, 
20, 16.905790, 5.994079, 1.248824, 
20, 17.027932, 6.107110, 1.246724, 
20, 17.152358, 6.221325, 1.242384, 
20, 17.279114, 6.337794, 1.235757, 
20, 17.408266, 6.457569, 1.226770, 
20, 17.539903, 6.581896, 1.215327, 
20, 17.674145, 6.712063, 1.201304, 
20, 17.811132, 6.849355, 1.184555, 
20, 17.951032, 6.995024, 1.164906, 
20, 18.094037, 7.150216, 1.142164, 
20, 18.240354, 7.315874, 1.116114, 
20, 18.390206, 7.492582, 1.086533, 
20, 18.543813, 7.680343, 1.053195, 
20, 18.701378, 7.878292, 1.015892, 
20, 18.863065, 8.084339, 0.974457, 
20, 19.028961, 8.294785, 0.928796, 
20, 19.199041, 8.503988, 0.878924, 
20, 19.373125, 8.704220, 0.825011, 
20, 19.550843, 8.885886, 0.767411, 
20, 19.731608, 9.038282, 0.706692, 
20, 19.914627, 9.150915, 0.643625, 
20, 20.098931, 9.215238, 0.579151, 
20, 20.283458, 9.226309, 0.514308, 
20, 20.467135, 9.183867, 0.450138, 
20, 20.648982, 9.092373, 0.387596, 
20, 20.828183, 8.960036, 0.327475, 
20, 21.004127, 8.797183, 0.270368, 
20, 21.176418, 8.614538, 0.216654, 
20, 21.344855, 8.421851, 0.166522, 
20, 21.509397, 8.227109, 0.120004, 
20, 21.670122, 8.036264, 0.077016, 
20, 21.827189, 7.853354, 0.037394, 
20, 21.980805, 7.680811, 0.000927, 
20, 22.133807, 7.650090, 6.247911, 
20, 22.289703, 7.794766, 6.208723, 
20, 22.448528, 7.941297, 6.166406, 
20, 22.610401, 8.093625, 6.120838, 
20, 22.775359, 8.247897, 6.071974, 
20, 22.943333, 8.398688, 6.019872, 
20, 23.114112, 8.538975, 5.964733, 
20, 23.287321, 8.660425, 5.906916, 
20, 23.462402, 8.754088, 5.846959, 
20, 23.638632, 8.811490, 5.785567, 
20, 23.815151, 8.825962, 5.723573, 
20, 23.991029, 8.793866, 5.661885, 
20, 24.165335, 8.715335, 5.601405, 
20, 24.337221, 8.594256, 5.542961, 
20, 24.505971, 8.437506, 5.487246, 
20, 24.671045, 8.253707, 5.434781, 
20, 24.832083, 8.051885, 5.385912, 
20, 24.988890, 7.840379, 5.340822, 
20, 25.141413, 7.626157, 5.299555, 
20, 25.289704, 7.414541, 5.262052, 
20, 25.433889, 7.209243, 5.228181, 
20, 25.574141, 7.012580, 5.197765, 
20, 25.710656, 6.825761, 5.170602, 
20, 25.843639, 6.649179, 5.146484, 
20, 25.973292, 6.482656, 5.125206, 
20, 26.099805, 6.325646, 5.106572, 
20, 26.223353, 6.177380, 5.090404, 
20, 26.344092, 6.036971, 5.076539, 
20, 26.462162, 5.903486, 5.064833, 
20, 26.577682, 5.775990, 5.055163, 
20, 26.690753, 5.653575, 5.047419, 
20, 26.801461, 5.535370, 5.041511, 
20, 26.909872, 5.420552, 5.037366, 
20, 27.016039, 5.308343, 5.034924, 
20, 27.119999, 5.198012, 5.034140, 
20, 27.221776, 5.088867, 5.034983, 
20, 27.321381, 4.980253, 5.037436, 
20, 27.418812, 4.871545, 5.041491, 
20, 27.514055, 4.762149, 5.047156, 
20, 27.607085, 4.651495, 5.054445, 
20, 27.697866, 4.539038, 5.063388, 
20, 27.786351, 4.424260, 5.074021, 
20, 27.872485, 4.306675, 5.086392, 
20, 27.956201, 4.185836, 5.100556, 
20, 28.037428, 4.061352, 5.116578, 
20, 28.116086, 3.932903, 5.134527, 
20, 28.192092, 3.800269, 5.154477, 
20, 28.265359, 3.663364, 5.176505, 
20, 28.335805, 3.522276, 5.200684, 
20, 28.403351, 3.377322, 5.227083, 
20, 28.467933, 3.229102, 5.255757, 
20, 28.529504, 3.078557, 5.286744, 
20, 28.588045, 2.927027, 5.320056, 
20, 28.643571, 2.776289, 5.355670, 
20, 28.696142, 2.628564, 5.393518, 
20, 28.745872, 2.486488, 5.433483, 
20, 28.792932, 2.353009, 5.475386, 
20, 28.837556, 2.231231, 5.518992, 
20, 28.880040, 2.124181, 5.564004, 
20, 28.920731, 2.034539, 5.610073, 
20, 28.960018, 1.964360, 5.656809, 
20, 28.998315, 1.914838, 5.703799, 
20, 29.036038, 1.886159, 5.750627, 
20, 29.073587, 1.877478, 5.796893, 
20, 29.111328, 1.887021, 5.842231, 
20, 29.149574, 1.912288, 5.886326, 
20, 29.188580, 1.950324, 5.928920, 
20, 29.228540, 1.997994, 5.969815, 
20, 29.269585, 2.052226, 6.008876, 
20, 29.311789, 2.110205, 6.046020, 
20, 29.355180, 2.169586, 6.081216, 
20, 29.399750, 2.228484, 6.114474, 
20, 29.445457, 2.285361, 6.145832, 
20, 29.492239, 2.339068, 6.175352, 
20, 29.540015, 2.388805, 6.203114, 
20, 29.588696, 2.434062, 6.229204, 
20, 29.638187, 2.474561, 6.253715, 
20, 29.688391, 2.510201, 6.276744, 
20, 29.776580, 4.409459, 6.261710, 
20, 29.878884, 5.115180, 6.232089, 
20, 29.979437, 5.027648, 6.203400, 
20, 30.078131, 4.934703, 6.175750, 
20, 30.174876, 4.837267, 6.149227, 
20, 30.269602, 4.736275, 6.123900, 
20, 30.362255, 4.632635, 6.099820, 
20, 30.452799, 4.527198, 6.077025, 
20, 30.541213, 4.420742, 6.055532, 
20, 30.627492, 4.313954, 6.035350, 
20, 30.711641, 4.207423, 6.016472, 
20, 30.793674, 4.101646, 5.998884, 
20, 30.873614, 3.997024, 5.982563, 
20, 30.951492, 3.893878, 5.967480, 
20, 31.027341, 3.792448, 5.953603, 
20, 31.101199, 3.692913, 5.940892, 
20, 31.173107, 3.595391, 5.929310, 
20, 31.243106, 3.499957, 5.918814, 
20, 31.311239, 3.406647, 5.909364, 
20, 31.377548, 3.315465, 5.900918, 
20, 31.442076, 3.226394, 5.893434, 
20, 31.504864, 3.139398, 5.886871, 
20, 31.565953, 3.054429, 5.881191, 
