Delta Time, Position, Velocity, Heading, 
20, 4.298885, 0.882587, 1.521967, 
20, 4.316334, 0.872477, 1.523545, 
20, 4.333580, 0.862317, 1.525084, 
20, 4.350623, 0.852109, 1.526583, 
20, 4.367460, 0.841853, 1.528043, 
20, 4.384091, 0.831552, 1.529467, 
20, 4.400515, 0.821207, 1.530853, 
20, 4.416731, 0.810818, 1.532204, 
20, 4.432739, 0.800387, 1.533520, 
20, 4.448537, 0.789915, 1.534802, 
20, 4.464125, 0.779404, 1.536050, 
20, 4.479502, 0.768853, 1.537266, 
20, 4.494668, 0.758265, 1.538450, 
20, 4.509621, 0.747640, 1.539602, 
20, 4.524360, 0.736980, 1.540725, 
20, 4.538886, 0.726284, 1.541817, 
20, 4.553197, 0.715555, 1.542881, 
20, 4.567293, 0.704793, 1.543916, 
20, 4.581173, 0.693999, 1.544923, 
20, 4.594836, 0.683173, 1.545903, 
20, 4.608283, 0.672318, 1.546857, 
20, 4.621511, 0.661433, 1.547784, 
20, 4.634522, 0.650519, 1.548686, 
20, 4.647313, 0.639577, 1.549563, 
20, 4.659885, 0.628608, 1.550416, 
20, 4.672238, 0.617612, 1.551245, 
20, 4.684369, 0.606591, 1.552050, 
20, 4.696280, 0.595545, 1.552832, 
20, 4.707970, 0.584475, 1.553593, 
20, 4.719437, 0.573381, 1.554331, 
20, 4.730683, 0.562263, 1.555048, 
20, 4.741705, 0.551124, 1.555743, 
20, 4.752504, 0.539963, 1.556418, 
20, 4.763080, 0.528780, 1.557073, 
20, 4.773432, 0.517578, 1.557708, 
20, 4.783559, 0.506355, 1.558324, 
20, 4.793461, 0.495113, 1.558920, 
20, 4.803138, 0.483852, 1.559498, 
20, 4.812589, 0.472573, 1.560058, 
20, 4.821815, 0.461277, 1.560599, 
20, 4.830814, 0.449963, 1.561123, 
20, 4.839587, 0.438633, 1.561630, 
20, 4.848133, 0.427286, 1.562120, 
20, 4.856451, 0.415925, 1.562593, 
20, 4.864542, 0.404548, 1.563050, 
20, 4.872405, 0.393156, 1.563490, 
20, 4.880040, 0.381751, 1.563915, 
20, 4.887447, 0.370332, 1.564324, 
20, 4.894625, 0.358900, 1.564718, 
20, 4.901574, 0.347455, 1.565097, 
20, 4.908294, 0.335998, 1.565461, 
20, 4.914784, 0.324529, 1.565810, 
20, 4.921045, 0.313049, 1.566145, 
20, 4.927077, 0.301559, 1.566466, 
20, 4.932878, 0.290058, 1.566773, 
20, 4.938449, 0.278547, 1.567066, 
20, 4.943789, 0.267026, 1.567345, 
20, 4.948899, 0.255497, 1.567612, 
20, 4.953778, 0.243958, 1.567865, 
20, 4.958427, 0.232412, 1.568104, 
20, 4.962844, 0.220858, 1.568331, 
20, 4.967030, 0.209296, 1.568546, 
20, 4.970984, 0.197727, 1.568747, 
20, 4.974707, 0.186152, 1.568936, 
20, 4.978200, 0.174658, 1.569113, 
20, 4.981469, 0.163434, 1.569278, 
20, 4.984521, 0.152579, 1.569431, 
20, 4.987363, 0.142094, 1.569574, 
20, 4.990002, 0.131980, 1.569706, 
20, 4.992447, 0.122236, 1.569828, 
20, 4.994704, 0.112865, 1.569940, 
20, 4.996781, 0.103865, 1.570043, 
20, 4.998686, 0.095238, 1.570138, 
20, 5.000426, 0.086983, 1.570224, 
20, 5.002008, 0.079102, 1.570302, 
20, 5.003440, 0.071594, 1.570373, 
20, 5.004729, 0.064459, 1.570436, 
20, 5.005883, 0.057699, 1.570493, 
20, 5.006909, 0.051312, 1.570543, 
20, 5.007815, 0.045300, 1.570588, 
20, 5.008608, 0.039662, 1.570627, 
20, 5.009296, 0.034398, 1.570660, 
20, 5.009887, 0.029510, 1.570689, 
20, 5.010387, 0.024996, 1.570714, 
20, 5.010804, 0.020857, 1.570734, 
20, 5.011146, 0.017093, 1.570751, 
20, 5.011420, 0.013704, 1.570764, 
20, 5.011633, 0.010690, 1.570775, 
20, 5.011794, 0.008052, 1.570783, 
20, 5.011910, 0.005788, 1.570788, 
20, 5.011988, 0.003900, 1.570792, 
20, 5.012036, 0.002387, 1.570795, 
20, 5.012061, 0.001250, 1.570796, 
20, 5.012071, 0.000487, 1.570796, 
20, 5.012073, 0.000100, 1.570796, 
20, 5.012073, 0.000000, 1.570796, 
